Order Date,Product Name,Category,Region,Quantity,Sales,Profit
1/31/2022,Mouse,Accessories,South,1,1159.00,344.22
8/6/2024,Tablet,Electronics,West,9,4149.00,605.52
12/5/2023,Keyboard,Accessories,East,2,1446.00,171.73
7/24/2024,Laptop,Electronics,South,1,225.00,48.82
12/9/2022,Headphones,Accessories,South,1,355.00,26.80
9/15/2023,Tablet,Electronics,West,7,3164.00,166.40
10/28/2022,Smartwatch,Electronics,East,1,498.00,38.67
4/28/2023,Headphones,Accessories,South,5,1315.00,217.79
9/13/2024,Headphones,Accessories,North,5,2805.00,438.89
11/1/2022,Monitor,Accessories,East,5,5180.00,726.62
6/7/2022,Camera,Electronics,North,5,4045.00,203.35
6/22/2024,Laptop,Electronics,North,9,8793.00,2262.43
8/8/2024,Headphones,Accessories,South,8,2592.00,526.38
2/8/2022,Keyboard,Accessories,East,7,7819.00,1708.84
7/11/2024,Smartwatch,Electronics,North,7,2919.00,325.35
6/3/2023,Printer,Office,South,3,768.00,85.37
12/2/2023,Smartphone,Electronics,West,2,1736.00,388.09
7/18/2023,Smartwatch,Electronics,South,7,6293.00,389.22
3/21/2024,Headphones,Accessories,South,6,3684.00,477.02
12/24/2024,Printer,Office,South,9,8370.00,1064.65
8/24/2023,Keyboard,Accessories,South,4,3788.00,875.54
8/22/2023,Laptop,Electronics,West,8,8296.00,1884.18
10/10/2022,Tablet,Electronics,West,5,325.00,21.01
8/16/2024,Camera,Electronics,North,2,2216.00,444.36
1/31/2022,Laptop,Electronics,North,8,7064.00,1873.02
8/8/2024,Mouse,Accessories,East,9,2538.00,575.41
3/13/2024,Headphones,Accessories,North,1,1151.00,77.22
1/18/2022,Keyboard,Accessories,East,1,717.00,137.27
1/12/2022,Smartwatch,Electronics,East,8,3048.00,444.30
2/19/2024,Keyboard,Accessories,South,3,2070.00,163.23
8/14/2023,Camera,Electronics,East,5,3630.00,537.93
4/13/2022,Tablet,Electronics,East,7,896.00,219.98
2/29/2024,Tablet,Electronics,East,7,1981.00,311.44
7/16/2023,Headphones,Accessories,West,6,7140.00,605.22
4/13/2023,Monitor,Accessories,North,5,1015.00,85.06
8/12/2024,Headphones,Accessories,North,4,524.00,52.31
7/19/2023,Smartwatch,Electronics,North,2,1678.00,372.78
5/26/2023,Tablet,Electronics,South,4,3260.00,969.76
10/18/2024,Headphones,Accessories,South,5,720.00,214.31
5/4/2024,Printer,Office,West,4,1792.00,417.99
6/18/2022,Tablet,Electronics,South,9,3096.00,505.08
9/6/2024,Keyboard,Accessories,South,5,1400.00,273.39
2/5/2023,Smartwatch,Electronics,North,4,508.00,37.94
9/16/2022,Tablet,Electronics,East,7,2646.00,380.83
3/7/2024,Mouse,Accessories,East,1,357.00,79.86
12/28/2023,Tablet,Electronics,North,1,373.00,53.15
3/24/2023,Smartphone,Electronics,East,1,266.00,55.52
10/7/2024,Smartphone,Electronics,North,4,344.00,25.70
6/17/2024,Smartphone,Electronics,North,7,1806.00,308.92
3/10/2023,Printer,Office,North,9,7281.00,396.28
6/28/2024,Smartwatch,Electronics,West,7,3094.00,463.72
6/2/2024,Keyboard,Accessories,East,2,252.00,67.37
4/27/2022,Camera,Electronics,East,9,2691.00,761.16
4/26/2024,Printer,Office,West,6,990.00,102.83
6/5/2022,Smartwatch,Electronics,South,4,3236.00,655.18
4/27/2022,Laptop,Electronics,East,4,1076.00,124.56
8/10/2022,Tablet,Electronics,North,4,1428.00,160.54
4/22/2022,Keyboard,Accessories,East,5,1000.00,292.04
6/10/2022,Smartwatch,Electronics,South,9,3429.00,998.82
10/17/2023,Monitor,Accessories,West,5,4730.00,1416.10
11/4/2023,Monitor,Accessories,South,6,6630.00,512.60
10/22/2024,Camera,Electronics,South,7,2296.00,138.93
1/15/2023,Monitor,Accessories,East,7,7420.00,1107.31
4/23/2022,Printer,Office,South,7,2338.00,531.50
6/11/2022,Keyboard,Accessories,South,7,4039.00,420.29
5/19/2023,Laptop,Electronics,East,2,990.00,76.87
8/5/2023,Laptop,Electronics,West,1,733.00,54.11
1/24/2024,Smartphone,Electronics,East,3,2421.00,334.61
3/14/2024,Keyboard,Accessories,East,8,832.00,214.81
5/13/2022,Smartwatch,Electronics,East,1,483.00,98.15
2/27/2023,Keyboard,Accessories,North,6,2508.00,480.48
10/1/2023,Keyboard,Accessories,North,7,4032.00,426.13
4/15/2022,Keyboard,Accessories,East,8,3208.00,840.97
5/10/2024,Smartwatch,Electronics,South,6,3402.00,857.61
12/6/2024,Headphones,Accessories,North,1,541.00,52.50
2/8/2022,Smartwatch,Electronics,West,7,1806.00,129.60
8/3/2024,Headphones,Accessories,South,3,2433.00,515.28
11/10/2023,Keyboard,Accessories,East,6,5880.00,454.19
5/24/2023,Mouse,Accessories,West,3,3375.00,451.50
5/30/2024,Tablet,Electronics,North,8,6960.00,1913.58
8/6/2024,Keyboard,Accessories,West,4,316.00,32.79
10/10/2022,Tablet,Electronics,North,9,1404.00,89.43
3/8/2024,Keyboard,Accessories,North,9,5823.00,478.22
5/16/2024,Headphones,Accessories,South,6,2790.00,719.15
5/31/2024,Tablet,Electronics,West,7,1169.00,69.41
10/26/2023,Printer,Office,East,8,6016.00,406.13
10/15/2022,Smartwatch,Electronics,North,7,7154.00,1177.51
1/29/2024,Keyboard,Accessories,West,2,370.00,102.74
3/16/2024,Monitor,Accessories,West,1,430.00,113.57
4/28/2022,Smartwatch,Electronics,West,1,946.00,280.53
5/20/2024,Tablet,Electronics,South,8,984.00,73.84
11/26/2022,Keyboard,Accessories,East,9,1467.00,372.17
8/16/2023,Smartphone,Electronics,South,4,2444.00,155.42
11/2/2023,Mouse,Accessories,North,9,8640.00,1254.30
7/17/2023,Smartwatch,Electronics,West,9,3861.00,536.04
7/24/2022,Keyboard,Accessories,North,1,868.00,60.12
11/3/2024,Laptop,Electronics,South,9,1746.00,260.50
8/19/2024,Printer,Office,South,1,915.00,129.08
9/15/2024,Smartwatch,Electronics,East,9,3591.00,423.00
1/28/2023,Camera,Electronics,East,6,2562.00,612.36
11/28/2022,Smartwatch,Electronics,West,9,5382.00,1037.04
11/18/2024,Smartwatch,Electronics,East,4,2792.00,170.96
4/23/2022,Headphones,Accessories,East,4,2160.00,631.90
5/23/2023,Monitor,Accessories,West,7,6377.00,1332.86
5/17/2024,Smartphone,Electronics,East,8,5264.00,1051.50
12/18/2023,Laptop,Electronics,North,2,1346.00,196.50
8/19/2023,Camera,Electronics,South,7,7301.00,1311.65
4/20/2023,Keyboard,Accessories,South,2,2016.00,198.26
6/30/2022,Laptop,Electronics,North,6,1266.00,220.50
4/11/2023,Mouse,Accessories,West,2,140.00,35.18
7/22/2024,Camera,Electronics,East,8,6520.00,1073.62
2/19/2022,Keyboard,Accessories,East,1,582.00,29.91
3/10/2024,Printer,Office,West,1,245.00,14.50
4/27/2024,Mouse,Accessories,South,1,504.00,143.12
10/6/2022,Monitor,Accessories,South,6,6834.00,1211.75
10/1/2022,Headphones,Accessories,West,8,5712.00,1191.02
5/9/2023,Laptop,Electronics,South,5,4485.00,347.99
6/2/2024,Headphones,Accessories,West,8,2304.00,291.46
6/23/2024,Mouse,Accessories,North,6,6576.00,815.56
11/16/2022,Keyboard,Accessories,South,9,10629.00,2843.54
3/12/2022,Camera,Electronics,East,1,706.00,153.59
4/16/2022,Headphones,Accessories,South,1,977.00,103.82
4/16/2023,Smartwatch,Electronics,South,4,776.00,73.16
10/12/2022,Tablet,Electronics,West,4,3932.00,309.43
10/29/2022,Keyboard,Accessories,East,3,1263.00,368.46
8/1/2022,Keyboard,Accessories,East,8,7064.00,745.24
4/20/2023,Keyboard,Accessories,West,4,4740.00,746.77
3/25/2024,Printer,Office,South,7,4522.00,1137.23
12/28/2023,Tablet,Electronics,South,7,2009.00,183.19
4/18/2024,Smartphone,Electronics,East,2,2110.00,548.12
9/26/2024,Mouse,Accessories,West,1,95.00,6.97
11/19/2023,Smartwatch,Electronics,East,1,384.00,83.58
4/23/2023,Tablet,Electronics,North,3,3471.00,200.08
6/20/2023,Tablet,Electronics,West,4,2048.00,507.01
8/5/2022,Monitor,Accessories,South,8,9296.00,2581.06
5/28/2022,Laptop,Electronics,West,8,5272.00,1188.16
1/18/2024,Headphones,Accessories,East,1,619.00,127.58
4/27/2023,Laptop,Electronics,North,1,448.00,53.20
6/10/2022,Keyboard,Accessories,North,9,5004.00,1313.13
12/5/2023,Keyboard,Accessories,North,4,4716.00,704.99
5/11/2022,Printer,Office,West,9,7506.00,827.17
1/11/2024,Keyboard,Accessories,North,7,4095.00,883.56
7/31/2024,Smartwatch,Electronics,North,7,4459.00,1037.27
10/31/2022,Tablet,Electronics,South,5,620.00,62.49
8/17/2022,Smartwatch,Electronics,West,2,2362.00,185.89
3/28/2022,Printer,Office,North,2,606.00,154.99
7/26/2024,Camera,Electronics,East,4,1084.00,134.42
2/4/2022,Laptop,Electronics,North,8,2880.00,315.87
4/20/2023,Laptop,Electronics,West,8,4544.00,727.05
9/8/2024,Mouse,Accessories,West,4,556.00,85.63
11/30/2023,Laptop,Electronics,North,5,505.00,71.97
3/3/2023,Tablet,Electronics,West,5,2595.00,774.20
1/24/2023,Headphones,Accessories,South,5,2820.00,737.68
10/29/2023,Keyboard,Accessories,East,2,1018.00,297.21
3/4/2023,Laptop,Electronics,East,4,944.00,176.56
8/30/2023,Tablet,Electronics,East,1,610.00,44.99
5/25/2024,Camera,Electronics,South,4,912.00,81.65
4/2/2023,Monitor,Accessories,West,9,10413.00,1738.63
7/27/2023,Printer,Office,West,8,2176.00,398.29
1/4/2022,Printer,Office,East,6,6108.00,1488.40
2/14/2024,Mouse,Accessories,West,2,1148.00,173.89
5/1/2024,Monitor,Accessories,East,8,8824.00,597.10
6/17/2022,Headphones,Accessories,North,5,2240.00,159.58
2/17/2022,Camera,Electronics,North,2,1312.00,386.79
2/2/2023,Laptop,Electronics,South,9,10620.00,2946.93
9/30/2024,Tablet,Electronics,East,2,2178.00,574.40
5/12/2024,Monitor,Accessories,East,3,1671.00,94.52
7/28/2024,Monitor,Accessories,East,3,2025.00,355.59
11/1/2024,Mouse,Accessories,East,6,2886.00,355.32
7/27/2024,Printer,Office,East,2,1868.00,307.32
1/8/2023,Headphones,Accessories,East,4,3280.00,826.94
5/18/2022,Tablet,Electronics,West,2,1768.00,375.86
12/19/2022,Camera,Electronics,West,7,6937.00,1753.02
9/21/2024,Smartwatch,Electronics,North,6,3012.00,307.47
9/19/2024,Headphones,Accessories,South,3,777.00,147.93
2/16/2024,Smartphone,Electronics,East,6,4056.00,452.14
11/29/2024,Printer,Office,South,4,3212.00,514.92
8/3/2024,Smartwatch,Electronics,West,1,952.00,179.40
5/29/2022,Smartphone,Electronics,North,3,1674.00,106.24
2/13/2024,Smartwatch,Electronics,East,5,4315.00,1019.91
12/15/2023,Mouse,Accessories,North,7,1722.00,162.39
9/14/2022,Keyboard,Accessories,South,5,2895.00,334.35
7/28/2023,Tablet,Electronics,North,2,1280.00,335.22
4/10/2022,Headphones,Accessories,East,5,4295.00,414.42
8/7/2022,Printer,Office,South,6,4434.00,306.63
7/9/2022,Keyboard,Accessories,North,6,3816.00,623.78
4/9/2024,Headphones,Accessories,East,7,6335.00,1137.08
11/11/2024,Mouse,Accessories,West,3,315.00,78.41
11/27/2024,Camera,Electronics,East,2,626.00,168.82
5/23/2024,Smartwatch,Electronics,South,1,1140.00,85.75
11/16/2022,Smartphone,Electronics,North,5,590.00,52.55
4/21/2022,Tablet,Electronics,East,1,631.00,99.31
9/4/2024,Monitor,Accessories,South,8,1944.00,134.94
3/24/2024,Smartphone,Electronics,North,6,5100.00,1461.79
9/24/2024,Keyboard,Accessories,South,6,1092.00,176.52
8/12/2023,Monitor,Accessories,West,7,4662.00,1007.43
1/18/2023,Headphones,Accessories,West,7,4312.00,1088.34
10/20/2022,Mouse,Accessories,North,6,4056.00,815.10
11/23/2023,Headphones,Accessories,North,3,534.00,120.53
5/31/2023,Printer,Office,South,5,3475.00,991.47
7/11/2023,Tablet,Electronics,South,5,4880.00,829.03
10/25/2024,Tablet,Electronics,West,8,8336.00,782.80
5/8/2023,Mouse,Accessories,North,8,9232.00,490.66
1/7/2022,Smartphone,Electronics,South,3,2031.00,466.25
1/10/2022,Smartwatch,Electronics,North,3,2412.00,640.35
12/3/2023,Smartphone,Electronics,East,1,1039.00,137.24
1/3/2023,Camera,Electronics,West,6,696.00,100.78
6/26/2024,Laptop,Electronics,North,8,6160.00,1617.32
12/15/2022,Camera,Electronics,East,3,447.00,58.40
4/29/2023,Keyboard,Accessories,West,6,6102.00,364.82
4/3/2024,Camera,Electronics,South,9,5085.00,1372.83
8/16/2024,Laptop,Electronics,North,7,3038.00,158.82
3/11/2024,Headphones,Accessories,West,1,882.00,215.24
3/15/2023,Monitor,Accessories,West,6,2490.00,720.06
8/5/2024,Camera,Electronics,North,1,635.00,101.09
7/5/2024,Laptop,Electronics,East,1,1083.00,152.50
8/10/2023,Keyboard,Accessories,West,6,720.00,144.26
9/17/2022,Printer,Office,West,3,3111.00,382.52
4/9/2022,Smartwatch,Electronics,North,6,1242.00,87.37
8/2/2023,Smartwatch,Electronics,West,5,5845.00,978.75
3/29/2023,Smartwatch,Electronics,West,1,835.00,131.70
5/16/2022,Monitor,Accessories,South,2,2314.00,305.42
2/4/2023,Smartwatch,Electronics,East,7,6041.00,776.09
3/23/2022,Mouse,Accessories,North,3,369.00,19.22
8/12/2022,Tablet,Electronics,West,5,1635.00,321.84
4/7/2022,Keyboard,Accessories,West,3,2067.00,465.39
3/4/2022,Smartphone,Electronics,West,6,7128.00,544.54
4/24/2024,Printer,Office,North,2,944.00,94.40
6/10/2022,Tablet,Electronics,East,5,5160.00,698.15
6/18/2022,Smartphone,Electronics,West,8,8032.00,1987.82
12/16/2024,Camera,Electronics,South,2,376.00,99.16
6/22/2024,Smartphone,Electronics,South,7,4144.00,426.39
11/4/2024,Camera,Electronics,South,4,2228.00,293.25
11/15/2022,Tablet,Electronics,West,1,1178.00,182.76
4/27/2024,Mouse,Accessories,North,5,2505.00,303.61
2/28/2024,Smartwatch,Electronics,West,4,1872.00,418.05
12/29/2023,Printer,Office,West,2,340.00,59.56
3/8/2023,Laptop,Electronics,West,1,589.00,158.85
12/12/2023,Laptop,Electronics,West,3,2598.00,560.82
2/17/2022,Tablet,Electronics,North,1,502.00,92.31
1/24/2024,Laptop,Electronics,South,3,3576.00,546.44
2/7/2023,Keyboard,Accessories,East,3,2412.00,468.27
7/31/2024,Printer,Office,West,5,1145.00,244.72
2/3/2022,Keyboard,Accessories,West,2,2116.00,159.30
12/16/2024,Laptop,Electronics,North,1,707.00,100.16
11/11/2022,Mouse,Accessories,South,9,657.00,109.39
10/14/2024,Laptop,Electronics,South,5,5345.00,1060.46
1/27/2024,Tablet,Electronics,South,8,4032.00,251.05
8/30/2022,Camera,Electronics,South,4,3840.00,552.57
1/23/2023,Monitor,Accessories,East,5,575.00,47.35
1/2/2023,Laptop,Electronics,West,9,9315.00,1808.68
11/25/2024,Mouse,Accessories,East,7,3423.00,435.06
11/7/2023,Monitor,Accessories,South,6,3942.00,748.74
7/15/2024,Laptop,Electronics,South,2,574.00,70.16
6/4/2024,Headphones,Accessories,North,6,3024.00,336.28
3/2/2022,Headphones,Accessories,North,7,952.00,215.51
11/25/2023,Smartphone,Electronics,West,9,9090.00,937.69
5/10/2022,Tablet,Electronics,West,2,1166.00,170.11
1/9/2024,Keyboard,Accessories,South,3,2925.00,433.95
12/25/2023,Camera,Electronics,South,5,3455.00,867.55
12/6/2022,Smartphone,Electronics,North,2,1614.00,331.30
8/7/2024,Mouse,Accessories,West,7,1771.00,171.26
1/6/2023,Printer,Office,South,6,5658.00,1504.97
9/25/2024,Mouse,Accessories,East,9,8460.00,1515.06
11/26/2023,Printer,Office,West,5,1925.00,570.93
2/2/2024,Laptop,Electronics,North,6,2196.00,572.17
7/5/2024,Keyboard,Accessories,East,2,1696.00,500.56
11/16/2023,Printer,Office,South,9,6813.00,1966.66
10/19/2024,Keyboard,Accessories,North,5,3670.00,790.67
10/10/2024,Keyboard,Accessories,South,4,2936.00,204.55
1/29/2024,Monitor,Accessories,West,5,5165.00,283.60
9/6/2024,Camera,Electronics,East,5,5940.00,467.31
6/7/2023,Smartwatch,Electronics,East,6,2664.00,520.30
4/12/2024,Headphones,Accessories,East,2,1198.00,134.39
8/22/2024,Headphones,Accessories,North,4,1340.00,309.80
10/15/2022,Monitor,Accessories,East,9,9657.00,1233.47
6/28/2022,Camera,Electronics,North,8,2592.00,191.66
6/10/2023,Camera,Electronics,West,4,1168.00,135.36
3/23/2023,Headphones,Accessories,South,8,5920.00,1241.27
2/17/2022,Smartphone,Electronics,West,2,2260.00,268.47
9/19/2023,Printer,Office,West,8,7016.00,1490.07
3/29/2024,Headphones,Accessories,North,6,546.00,79.94
12/2/2024,Laptop,Electronics,East,1,839.00,228.72
7/24/2024,Tablet,Electronics,South,8,5176.00,619.45
4/2/2023,Laptop,Electronics,West,4,280.00,24.90
12/28/2024,Monitor,Accessories,North,9,2097.00,210.59
5/24/2024,Mouse,Accessories,West,6,4632.00,799.16
2/9/2023,Keyboard,Accessories,North,4,1088.00,283.61
9/17/2023,Camera,Electronics,North,2,1314.00,391.55
5/7/2023,Mouse,Accessories,North,8,7960.00,804.11
11/22/2023,Printer,Office,North,8,2856.00,350.32
6/16/2022,Smartwatch,Electronics,West,4,1680.00,385.92
11/20/2024,Monitor,Accessories,North,4,4464.00,1069.63
6/8/2023,Smartphone,Electronics,East,6,2940.00,184.97
6/12/2022,Monitor,Accessories,West,8,1272.00,344.45
11/21/2024,Printer,Office,East,6,1728.00,247.86
9/6/2022,Monitor,Accessories,North,3,3153.00,563.56
3/23/2024,Smartphone,Electronics,West,4,2536.00,285.72
3/16/2022,Tablet,Electronics,South,3,2508.00,431.53
10/18/2024,Tablet,Electronics,East,1,123.00,12.36
7/30/2023,Smartphone,Electronics,South,3,2379.00,148.68
1/4/2023,Printer,Office,West,6,6924.00,1693.77
5/31/2023,Smartwatch,Electronics,West,9,9054.00,644.36
12/8/2023,Camera,Electronics,South,9,9936.00,2797.45
12/21/2022,Smartphone,Electronics,East,1,393.00,41.05
8/19/2024,Printer,Office,East,2,308.00,35.32
10/26/2024,Tablet,Electronics,South,5,4900.00,347.25
8/24/2024,Laptop,Electronics,South,1,927.00,103.95
11/23/2023,Keyboard,Accessories,East,1,266.00,22.42
11/4/2022,Printer,Office,South,5,4750.00,1179.56
7/20/2024,Smartwatch,Electronics,East,8,3272.00,460.82
12/10/2022,Mouse,Accessories,East,5,4350.00,688.77
7/27/2024,Keyboard,Accessories,East,1,706.00,63.82
5/24/2024,Laptop,Electronics,North,3,213.00,30.68
10/25/2023,Smartphone,Electronics,East,2,1614.00,376.31
2/9/2023,Mouse,Accessories,West,8,6232.00,499.63
2/3/2023,Printer,Office,North,4,3864.00,717.45
12/8/2024,Headphones,Accessories,South,3,2601.00,363.64
2/1/2023,Mouse,Accessories,East,6,4944.00,758.46
11/16/2023,Printer,Office,South,4,4680.00,301.91
1/29/2022,Mouse,Accessories,South,8,2112.00,418.58
4/24/2022,Monitor,Accessories,East,6,7140.00,869.93
10/19/2022,Keyboard,Accessories,East,1,750.00,37.97
8/12/2022,Mouse,Accessories,East,4,392.00,39.23
10/2/2024,Laptop,Electronics,South,4,2408.00,721.80
9/13/2023,Monitor,Accessories,East,2,2016.00,151.40
7/25/2022,Monitor,Accessories,South,4,464.00,47.93
12/9/2023,Headphones,Accessories,East,1,832.00,227.11
3/31/2024,Headphones,Accessories,East,8,1296.00,374.80
4/23/2022,Smartphone,Electronics,East,1,300.00,45.81
7/6/2024,Monitor,Accessories,North,6,2856.00,226.53
12/10/2022,Tablet,Electronics,West,5,3380.00,287.05
1/27/2022,Tablet,Electronics,North,5,400.00,86.52
10/14/2022,Camera,Electronics,North,1,722.00,49.70
11/23/2024,Laptop,Electronics,South,4,4596.00,947.45
4/8/2023,Keyboard,Accessories,West,8,1176.00,313.58
7/21/2022,Camera,Electronics,North,2,644.00,45.72
11/7/2022,Smartphone,Electronics,West,8,544.00,40.78
5/30/2023,Monitor,Accessories,East,2,586.00,101.64
4/30/2022,Keyboard,Accessories,North,5,3835.00,229.11
12/13/2023,Printer,Office,South,5,1415.00,358.39
5/11/2023,Keyboard,Accessories,South,9,1125.00,138.49
9/11/2023,Camera,Electronics,South,3,3399.00,489.36
3/3/2022,Monitor,Accessories,East,6,5370.00,1501.06
3/30/2024,Keyboard,Accessories,West,3,2331.00,419.26
6/27/2022,Laptop,Electronics,East,9,10728.00,1967.84
3/2/2023,Monitor,Accessories,West,8,9056.00,1860.37
11/4/2024,Monitor,Accessories,West,9,4581.00,250.06
10/1/2024,Camera,Electronics,North,3,1074.00,240.44
6/17/2023,Tablet,Electronics,West,4,4572.00,1199.49
11/20/2023,Laptop,Electronics,South,7,8141.00,651.16
11/24/2023,Printer,Office,West,4,604.00,180.93
5/4/2024,Mouse,Accessories,South,2,906.00,59.06
4/22/2023,Headphones,Accessories,South,7,1582.00,278.14
1/31/2024,Mouse,Accessories,West,6,3306.00,216.91
12/24/2023,Headphones,Accessories,West,1,847.00,237.41
11/9/2022,Printer,Office,East,6,3222.00,846.27
11/3/2024,Keyboard,Accessories,East,3,189.00,33.94
8/12/2023,Laptop,Electronics,South,4,1224.00,348.91
2/8/2023,Camera,Electronics,South,7,5621.00,1390.73
1/16/2024,Tablet,Electronics,West,6,966.00,246.21
8/2/2023,Tablet,Electronics,West,9,1728.00,179.64
1/13/2024,Mouse,Accessories,West,9,6138.00,1478.57
11/20/2024,Monitor,Accessories,South,4,964.00,184.03
10/13/2023,Smartphone,Electronics,South,7,4697.00,976.26
5/9/2022,Smartphone,Electronics,West,2,1232.00,155.52
12/21/2022,Monitor,Accessories,West,7,6384.00,734.79
11/22/2024,Mouse,Accessories,West,4,780.00,162.72
1/27/2023,Printer,Office,West,4,1256.00,362.22
5/8/2022,Mouse,Accessories,South,1,1162.00,220.93
2/10/2023,Mouse,Accessories,South,8,7520.00,995.03
3/26/2024,Headphones,Accessories,South,7,2387.00,463.92
10/20/2023,Keyboard,Accessories,East,8,2256.00,316.77
6/6/2024,Monitor,Accessories,North,8,7792.00,913.12
5/24/2023,Laptop,Electronics,East,8,3944.00,296.35
12/17/2023,Smartphone,Electronics,South,2,822.00,183.45
6/20/2024,Headphones,Accessories,North,3,1962.00,469.94
12/21/2022,Printer,Office,North,4,1016.00,269.88
6/20/2023,Tablet,Electronics,North,2,1980.00,125.99
12/8/2024,Headphones,Accessories,West,4,3996.00,965.26
